character_id	simplified	traditional	pinyin	han_viet	meaning_vi	origin_meaning_vi	derived_meaning_vi	etymology_type	etymology_note_vi	stroke_count	stroke_hint_vi	radical_form	radical_note_vi	week	category	core_rank	is_core	oracle_image_url	bronze_image_url	seal_image_url	evolution_source_url	compounds	hidden_examples	is_active
mono-084	夫	夫	fū	phu	chồng / đàn ông / lao động chân tay / phu dịch (cổ)	chồng	đàn ông / lao động chân tay / phu dịch (cổ)	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a man. The top horizontal stroke is traditionally explained as a hairpin which was only worn by adults.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	夫	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	113	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AB&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AB&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AB&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A4%AB&stype=0	丈夫 | 夫人 | 夫妻 | 夫妇	丈夫 | 夫人 | 夫妻	TRUE
mono-085	无	無	wú	vô	không có / không / không có gì / thiếu / không- / vô- / -thiếu	không có	không / không có gì / thiếu / không- / vô- / -thiếu	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Originally a pictograph of a person (大) dancing with ornamental leather hides (革) hanging from his arms, conveying the meaning ""dance"". Later, two feet (舛) were added to the bottom of the character to form 舞 (dance), and 無 was borrowed for its sound to represent the meaning ""not"". The simplified character 无 was adapted from the cursive form of the traditional character 無."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	无	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	51	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%97%A0&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%97%A0&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%97%A0&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%97%A0&stype=0	无法 | 无论 | 无聊 | 毫无	无法 | 无论 | 无聊	TRUE
mono-086	专	專	zhuān	chuyên	cho một người, dịp, mục đích cụ thể / tập trung vào một việc / đặc biệt / chuyên gia / cụ thể (đối với cái gì đó) / tập trung / chuyên về	cho một người, dịp, mục đích cụ thể	tập trung vào một việc / đặc biệt / chuyên gia / cụ thể (đối với cái gì đó) / tập trung / chuyên về	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Depicts a hand (寸) spinning a wheel (叀). Based on the original meaning ""turn"", now written as 轉. The current meaning is a phonetic loan. The simplified character 专 was adapted from the cursive form of the traditional character 專."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	专	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%93&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%93&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%93&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%93&stype=0	专家 | 专业 | 专门 | 专辑	专家 | 专业 | 专门	TRUE
mono-087	丐	丐	gài	cái	ăn xin / người ăn xin	ăn xin	người ăn xin	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Possibly depicts a beggar holding his hand out.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	丐	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%90&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%90&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%90&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%90&stype=0	乞丐 | 丐帮	乞丐 | 丐帮	TRUE
mono-088	木	木	Mù	mộc	họ [Mu4]	họ [Mu4]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a tree.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	木	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	3	Động vật & Thực vật	118	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9C%A8&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9C%A8&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9C%A8&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%9C%A8&stype=0	木头 | 木偶 | 树木 | 麻木	木头 | 木偶 | 树木	TRUE
mono-089	五	五	wǔ	ngũ	năm / 5	năm	5	Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Originally an X between two lines.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	五	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	56	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%94&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%94&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%94&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%BA%94&stype=0	周五 | 五月 | 星期五 | 第五	周五 | 五月 | 星期五	TRUE
mono-090	不	不	bù	bất	không; không phải / (hình thức kết hợp) không; bất-	không; không phải	(hình thức kết hợp) không; bất-	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of sepals of a flower. The meaning ""no"" is a phonetic loan."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	不	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	2	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8D&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8D&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8D&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%8D&stype=0	不是 | 不过 | 不要 | 不能	不是 | 不过 | 不要	TRUE
mono-091	犬	犬	quǎn	khuyển	chó / bộ Khang Hy số 94	chó	bộ Khang Hy số 94	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a dog.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	犭	Khi làm thành phần chữ ghép thường biến thành 犭.	3	Động vật & Thực vật	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%8A%AC&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%8A%AC&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%8A%AC&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%8A%AC&stype=0	猎犬 | 狂犬病 | 警犬 | 牧羊犬	猎犬 | 狂犬病 | 警犬	TRUE
mono-092	太	太	tài	thái	cao nhất / vĩ đại / quá (nhiều) / rất / cực kỳ	cao nhất	vĩ đại / quá (nhiều) / rất / cực kỳ	Chỉ sự/độc thể	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Addition of a dot to 大 (dà; big) to mean ""very"" or ""extremely""."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	太	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	10	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AA&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AA&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AA&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A4%AA&stype=0	太阳 | 太太 | 太空 | 犹太人	太阳 | 太太 | 太空	TRUE
mono-093	歹	歹	dǎi	ngạt	xấu / độc ác / tà ác / bộ Khang Hy số 78	xấu	độc ác / tà ác / bộ Khang Hy số 78	Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Possibly represents remnants from a carcass.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	歹	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%AD%B9&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%AD%B9&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%AD%B9&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%AD%B9&stype=0	歹徒 | 好歹 | 为非作歹 | 歹毒	歹徒 | 好歹 | 为非作歹	TRUE
mono-094	尤	尤	Yóu	vưu	họ [You2]	họ [You2]		Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a hand with a wart on it. The current meaning ""especially"" is a phonetic loan. The original meaning ""wart"" is now written as 疣."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	尤	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B0%A4&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B0%A4&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B0%A4&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%B0%A4&stype=0	尤其 | 尤其是 | 尤为 | 尤物	尤其 | 尤其是 | 尤为	TRUE
mono-095	车	車	Chē	xa	họ [Che1]	họ [Che1]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a chariot. The simplified character 车 was adapted from the cursive form of the traditional character 車.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	车	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	31	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%BD%A6&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%BD%A6&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%BD%A6&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%BD%A6&stype=0	汽车 | 车辆 | 开车 | 出租车	汽车 | 车辆 | 开车	TRUE
mono-096	巨	巨	jù	cự	rất lớn; khổng lồ; to lớn; kếch xù	rất lớn; khổng lồ; to lớn; kếch xù		Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a carpenter's square, a tool for measuring right angles. Based on the original meaning ""carpenter's square"", now written as 矩. The current meaning is a phonetic loan."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	巨	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B7%A8&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B7%A8&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B7%A8&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%B7%A8&stype=0	巨大 | 巨人 | 巨星 | 巨蟹座	巨大 | 巨人 | 巨星	TRUE
mono-097	牙	牙	yá	nha	răng / ngà / LT:顆|颗[ke1]	răng	ngà / LT:顆|颗[ke1]	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of teeth.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	牙	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	2	Con người & Cơ thể	110	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%89%99&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%89%99&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%89%99&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%89%99&stype=0	西班牙 | 牙齿 | 西班牙语 | 牙医	西班牙 | 牙齿 | 西班牙语	TRUE
mono-098	屯	屯	tún	truân	đóng quân / tích trữ / thôn làng	đóng quân	tích trữ / thôn làng	Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	屯	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B1%AF&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B1%AF&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B1%AF&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%B1%AF&stype=0	三里屯 | 屯溪 | 奎屯 | 苏家屯区	三里屯 | 屯溪 | 奎屯	TRUE
mono-099	戈	戈	Gē	qua	họ [Ge1]	họ [Ge1]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a weapon with a long shaft and horizontal blade.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	戈	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%88%88&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%88%88&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%88%88&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%88%88&stype=0	探戈 | 戈壁 | 戈尔巴乔夫 | 戈尔	探戈 | 戈壁 | 戈尔巴乔夫	TRUE
mono-100	互	互	hù	hỗ	lẫn nhau	lẫn nhau		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Depicts two symmetric figures facing each other.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	互	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%92&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%92&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%92&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%BA%92&stype=0	互相 | 相互 | 互联网 | 互动	互相 | 相互 | 互联网	TRUE
mono-101	瓦	瓦	wǎ	ngói	ngói lợp / viết tắt cho 瓦特[wa3 te4]	ngói lợp	viết tắt cho 瓦特[wa3 te4]	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a tool for making pottery.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	瓦	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%93%A6&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%93%A6&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%93%A6&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%93%A6&stype=0	千瓦 | 瓦斯 | 日内瓦 | 瓦解	千瓦 | 瓦斯 | 日内瓦	TRUE
mono-102	亓	亓	Qí	kỳ	họ [Qi2]	họ [Qi2]		Chỉ sự/độc thể	Dạng chữ độc thể; đối chiếu Giáp Cốt văn, Kim văn và Tiểu Triện ở chuỗi hình bên cạnh.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	亓	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%93&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%93&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%93&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%BA%93&stype=0			TRUE
mono-103	韦	韋	Wéi	vi	họ [Wei2]	họ [Wei2]		Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Simplified form of 韋. Pictograph of two feet walking around city walls. The character is based on the original meaning ""to surround"", which is unrelated to the modern meaning."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	韦	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%9F%A6&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%9F%A6&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%9F%A6&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E9%9F%A6&stype=0	韦德 | 韦伯 | 查韦斯 | 津巴布韦	韦德 | 韦伯 | 查韦斯	TRUE
mono-104	廿	廿	niàn	nhập	hai mươi	hai mươi		Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Two vertical lines, representing two sets of ten.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	廿	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BB%BF&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BB%BF&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BB%BF&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%BB%BF&stype=0			TRUE
